515,PLA SENSOR DEEPBLACK,135,6,1,3400,200,200,3,74,74,0,0,92,92,74,92,92,92,74,74,74,74
516,PLA SENSOR REFLEX SILVER,135,4,1,3400,200,200,3,74,74,0,0,90,90,74,90,90,90,74,74,74,74
517,PLA SENSOR BLACK,135,1,1,3400,200,200,3,74,74,0,0,89,89,74,89,89,89,74,74,74,74
518,PLA SENSOR NIGHT BLUE,135,8,1,3400,200,200,3,74,74,0,0,158,158,74,158,158,158,74,74,74,74
519,PLA SENSOR BLUE SILK,135,7,1,3400,200,200,3,74,74,0,0,74,74,74,74,74,74,74,74,74,74
520,PLA SENSOR TUNGSTEN ,135,19,1,3400,200,200,3,74,74,0,0,74,74,74,74,74,74,74,74,74,74
521,JA7_GLI_HCKSPL_DEEP_BLACK,49,6,1,3400,170,170,3,130,130,0,0,5,5,5,5,5,5,159,159,159,159
522,PA WHEEL ARC LH FT BLK,60,1,1,3400,150,150,1,60,60,0,0,360,360,360,360,360,360,60,60,60,60
523,PA WHEEL ARC LH CL FT BLK,61,1,1,3400,150,150,1,61,61,0,0,361,361,361,361,361,361,61,61,61,61
524,PA WHEEL ARC LH RR BLK,62,1,1,3400,100,100,1,62,62,0,0,362,362,362,362,362,362,62,62,62,62
525,PA WHEEL ARC RH FT BLK,63,1,1,3400,120,120,1,63,63,0,0,363,363,363,363,363,363,63,63,63,63
526,PA WHEEL ARC RH CL FT BLK,64,1,1,3400,120,120,1,64,64,0,0,364,364,364,364,364,364,64,64,64,64
527,PA WHEEL ARC RH RR BLK,65,1,1,3400,150,150,1,65,65,0,0,365,365,365,365,365,365,65,65,65,65
528,PA FOG LAMP LH BLK,66,1,1,3400,350,350,3,66,66,0,0,366,366,366,366,366,366,66,66,66,66
529,PA FOG LAMP RH BLK,67,1,1,3400,350,350,3,67,67,0,0,367,367,367,367,367,367,67,67,67,67
530,PA REAR LOWER BLK,68,1,1,3200,0,0,1,68,68,0,0,368,368,368,368,368,368,68,68,68,68
534,PA DIFUSOR TURBO BLK,71,1,1,3400,180,150,1,71,71,0,0,371,371,371,371,371,371,71,71,71,71
535,PA DIFUSOR DOBLE BLK,72,1,1,3400,0,150,1,71,71,0,0,371,371,371,371,371,371,71,71,71,71
536,BORA_FRT_REFA_6P,102,179,1,3400,0,0,7,8,8,0,0,75,75,75,75,75,75,75,75,75,75
548,ALL TRACK DIFUSOR REFLEX,82,4,1,3200,110,110,13,103,103,0,0,390,390,390,390,390,390,91,91,91,91
550,BORA_SPOILER_RF,103,179,1,3200,0,0,7,9,9,0,0,1,1,1,1,1,1,1,1,1,1
551,PA SPOILER FT LH,69,1,1,3400,153,153,1,69,69,0,0,369,369,369,369,369,369,69,69,69,69
552,PA SPOILER FT RH,70,1,1,3400,220,220,1,70,70,0,0,370,370,370,370,370,370,70,70,70,70
553,PA CENTRAL GRILL,73,1,1,3000,0,0,1,73,73,0,0,373,373,373,373,373,373,73,73,73,73
573,PDCA SENSOR WHITE SILVER,136,14,1,3400,200,200,3,74,74,0,0,90,90,1,1,90,90,74,74,74,74
576,TIGRL_SPL_Pure_White,133,2,1,3200,115,115,1,113,113,0,0,1260,1260,1260,1260,1260,1260,225,225,225,225
577,TIGRL_SPL_Platinum,133,5,1,3200,80,80,1,113,113,0,0,1261,1261,1261,1261,1261,1261,224,224,224,224
578,TIGRL_SPL_Deep_Black,133,6,1,3200,66,64,1,113,113,0,0,1262,1262,1262,1262,1262,1262,180,180,180,180
579,V177_AMG_SERIE_Iridium,31,40,1,3200,250,250,15,301,301,0,0,301,301,301,301,301,301,301,301,301,301
580,DUNE_UNDER_RIDE_SPARE,56,179,1,3000,0,0,9,48,48,0,0,339,339,339,339,339,339,48,48,48,48
581,DUNE_DFS_TURBO_SPARE,57,179,1,3200,0,0,9,49,49,0,0,340,340,340,340,340,340,49,49,49,49
582,DUNE_DFS_SINGLE_SPARE,58,179,1,3200,0,0,7,49,49,0,0,340,340,340,340,340,340,49,49,49,49
583,DUNE_DFS_SPORT_SPARE,59,179,1,3200,0,0,7,49,49,0,0,340,340,340,340,340,340,49,49,49,49
